WellReport,TypeOfWork,ProposedUs,OwnerName2,County2,WellAddres,CoordDDLat,CoordDDLon,GridNumber,DrillingSt,DrillingEn,Year,BoreholeDe,DrillerSig,DrillerCom,LicenseNum,PluggingRe
496212,New Well,Industrial,TEXLAND-GREATPLAINS,Andrews,"Box 182 16 miles SW OF Seminole, Andrews, 79714",32.3028,-102.4532,27-45-5,10/13/2018,10/24/2018,2018,190,Ricky Dan Baccus,Baccus Drilling Co.,3144,
496202,New Well,Industrial,TEXLAND-GREATPLAINS,Andrews,"Box 182 16 miles SW of SEMINOLE, Andrews, 79714",32.3032,-102.4536,27-45-5,10/1/2018,10/12/2018,2018,185,Ricky Dan Baccus,Baccus Drilling Co.,3144,
488996,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176, drive west 18.4 miles on TX 176.   The well is located approximately 1140  feet north of the roadway., Andrews,",32.378611,-102.850833,27-34-7,8/1/2018,8/1/2018,2018,72,Lyndon Couch,"Couch Operating, LLC",58461,
488994,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176, drive west 18.4 miles on TX 176.  The well is located approximately 1325 feet north of the roadway., Andrews,",32.379167,-102.850833,27-34-7,8/1/2018,8/1/2018,2018,70,Lyndon Couch,"Couch Operating, LLC",58461,
488992,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176, drive west 18.4 miles on TX 176.  The well is located approximately 1190 feet north of the roadway., Andrews,",32.378889,-102.851389,27-34-7,8/1/2018,8/1/2018,2018,75,Lyndon Couch,"Couch Operating, LLC",58461,
488990,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176, drive west 18.4 miles on TX 176.  The well is located approximately 950 feet north of the roadway., Andrews,",32.378611,-102.853056,27-34-7,8/1/2018,8/1/2018,2018,70,Lyndon Couch,"Couch Operating, LLC",58461,
488987,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176 drive west on TX 176 18.4 miles.  The well is located 725 feet north of the roadway., Andrews,",32.378056,-102.853056,27-34-7,8/1/2018,8/1/2018,2018,70,Lyndon Couch,"Couch Operating, LLC",58461,
488984,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176 drive west on TX 176 18.4 miles.  The well is located approximately 695 feet north of the roadway., Andrews,",32.377778,-102.852778,27-34-7,8/1/2018,8/1/2018,2018,65,Lyndon Couch,"Couch Operating, LLC",58461,
488982,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection US 385 and TX 176 drive west 18.4 miles on TX 176.  The well is located approximately 480 feet north of the roadway., Andrews,",32.377222,-102.852778,27-34-7,8/1/2018,8/1/2018,2018,70,Lyndon Couch,"Couch Operating, LLC",58461,
488980,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176 drive west 18.4 miles.  The well is located approximately 540 feet north of the roadway., Andrews,",32.377222,-102.852222,27-34-7,7/31/2018,7/31/2018,2018,70,Lyndon Couch,"Couch Operating, LLC",58461,
488979,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176 drive West 18.4 miles.  The well is located approximately 640 feet north of the roadway., Andrews,",32.3775,-102.852222,27-34-7,7/31/2018,7/31/2018,2018,70,Lyndon Couch,"Couch Operating, LLC",58461,
488973,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176 drive West 18.4 miles.  The well is located approximately 740 feet north of the roadway., Andrews,",32.377778,-102.852222,27-34-7,7/31/2018,7/31/2018,2018,70,Lyndon Couch,"Couch Operating, LLC",58461,
488972,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176 drive West 18.4 miles.  The well is located approximately 960 feet north of the roadway., Andrews,",32.378333,-102.852222,27-34-7,7/31/2018,7/31/2018,2018,70,Lyndon Couch,"Couch Operating, LLC",58461,
488970,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176, drive West 18.4 miles.  The well is located approximately 995 feet north of the roadway., Andrews,",32.378611,-102.8525,27-34-7,7/31/2018,7/31/2018,2018,75,Lyndon Couch,"Couch Operating, LLC",58461,
488968,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176, drive West 18.4 miles.  The well is located approximately 1075 feet north of the roadway., Andrews,",32.378611,-102.851944,27-34-7,7/31/2018,7/31/2018,2018,75,Lyndon Couch,"Couch Operating, LLC",58461,
488965,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176, drive West 18.4 miles.  The well is located approximately 945 feet north of the roadway., Andrews,",32.378333,-102.851944,27-34-7,7/30/2018,7/30/2018,2018,70,Lyndon Couch,"Couch Operating, LLC",58461,
488962,New Well,Industrial,Prestige Water Sales,Andrews,"From the intersection of US 385 and TX 176 drive West on TX 176 18.4 miles.  Well is located approximately 750 feet north of the roadway., Andrews, 79714",32.377778,-102.851944,27-34-7,7/30/2018,7/30/2018,2018,70,Lyndon Couch,"Couch Operating, LLC",58461,
484860,New Well,Industrial,J. And M.,Andrews,"249 south west 1900, Andrews, 79714",32.474167,-102.536111,27-36-3,5/7/2018,5/16/2018,2018,186,Charles Pratt,THI water well,58074,
484858,New Well,Industrial,J. And M.,Andrews,"249 South West 1900, Andrews, 79714",32.474444,-102.531389,27-36-3,4/29/2018,5/8/2018,2018,220,Charles Pratt,THI water well,58074,
482237,New Well,Industrial,Texland Great Plains Water System,Andrews,"NE 7000 East of Hwy 385 1 mile on NE 7000
turn left on lease road and follow
north to coordinates., Andrews, 79714",32.48689,-102.58085,27-36-2,5/22/2018,5/22/2018,2018,180,Jason Beaird,Beaird Water Well,58368,
482236,New Well,Industrial,Texland Great Plains Water System,Andrews,"NE 7000 East of Hwy 385 1 mile on NE 7000 turn left on lease road and follow north to coordinates., Andrews, 79714",32.488433,-102.58356,27-36-1,5/7/2018,5/8/2018,2018,224,Jason Beaird,Beaird Water Well,58368,178456
473226,Replacement,Industrial,Texland/Great Plains,Andrews,"9 miles S & 9 miles W & 3 S & .5 E, Andrews, 79714",32.2323,-102.4555,27-53-2,2/12/2018,3/19/2018,2018,191,Ricky Dan Baccus,Baccus Drilling Co.,3144,
473225,Replacement,Industrial,Texland/Great Plains,Andrews,"9 miles S & 9 miles W & 3 S & .5 E, Andrews, 79714",32.2323,-102.4555,27-53-2,2/12/2018,3/19/2018,2018,191,Ricky Dan Baccus,Baccus Drilling Co.,3144,
364428,New Well,Industrial,Dan Snow,Andrews,"Lotus wsw#4, Andrews, 79714",32.287778,-102.828333,27-42-8,3/15/2014,3/15/2014,2014,120,Tom H Shelton,Dt Boring/Oasis,59339,
364427,New Well,Industrial,Dan Snow,Andrews,"Lotus wsw#3, Andrews, 79714",32.286389,-102.827778,27-42-8,3/15/2014,3/15/2014,2014,120,Tom H Shelton,Dt Boring/Oasis,59339,
352351,New Well,Industrial,XTO Energy,Andrews,"E of Taylor Road, Andrews, 79714",32.437778,-102.533334,27-36-6,1/14/2014,1/18/2014,2014,140,Jimmy Kitchens,"AAW Services, LLC",57993,
337959,New Well,Industrial,TEXLAND GREAT PLAINS,Andrews,"MEANS FIELD, ANDREWS, 79714",32.481944,-102.544445,27-36-2,7/20/2010,9/15/2010,2010,203,Keith Conner,,54552,
337801,New Well,Industrial,TEXLAND GREAT PLAINS,Andrews,"MEANS FIELD WELL #15, ANDREWS,",32.476111,-102.542778,27-36-2,6/9/2010,7/19/2010,2010,220,Keith Conner,,54552,
337793,New Well,Industrial,TEXLAND GREAT PLAINS,Andrews,"MEANS FIELD WELL #14, ANDREWS,",32.472778,-102.544445,27-36-2,5/3/2010,6/3/2010,2010,215,Keith Conner,,54552,
322044,New Well,Industrial,High Sierra Water Services LLC,Andrews,"204 SW Mustang Dr, Butane Route Disposal, Andrews, 79714",32.310001,-102.565556,27-44-5,6/11/2013,6/11/2013,2013,134,Martin Straub,Straub Corporation,4653,
260032,New Well,Industrial,PDC Energy,Andrews,"115 & 1788,",32.375555,-102.441945,27-37-8,7/13/2011,7/13/2011,2011,110,Ronald Ray Wheeler,Wheeler Drilling,1540,131803
260031,New Well,Industrial,PDC Energy,Andrews,"115 & 1788,",32.374722,-102.441111,27-45-2,7/13/2011,7/13/2011,2011,110,Ronald Ray Wheeler,Wheeler Drilling,1540,131802
260030,New Well,Industrial,PDC Energy,Andrews,"115 & 1788,",32.393334,-102.396667,27-37-9,7/12/2011,7/12/2011,2011,110,Ronald Ray Wheeler,Wheeler Drilling,1540,131801
260028,New Well,Industrial,PDC Energy,Andrews,"115 & 1788,",32.385278,-102.3975,27-37-9,7/12/2011,7/12/2011,2011,70,Ronald Ray Wheeler,Wheeler Drilling,1540,131800
260027,New Well,Industrial,PDC Energy,Andrews,"115 & 1788,",32.343334,-102.423333,27-45-2,7/12/2011,7/12/2011,2011,70,Ronald Ray Wheeler,Wheeler Drilling,1540,131799
260024,New Well,Industrial,PDC Energy,Andrews,"115 & 1788,",32.383055,-102.394722,27-37-9,7/11/2011,7/11/2011,2011,85,Ronald Ray Wheeler,Wheeler Drilling,1540,131798
201486,New Well,Industrial,Texland Great Plains Water System,Andrews,"Sec. 15, Blk A-20, Andrews, 79714",32.476944,-102.572778,27-36-2,12/20/2005,1/5/2006,2006,215,Keith Conner,Conner Drilling Co.,54552,
201483,New Well,Industrial,Texland Great Plains Water System,Andrews,"Sec. 15, Blk A-20, Andrews, 79714",32.466667,-102.550001,27-36-2,11/28/2005,12/17/2005,2005,225,Keith Conner,Conner Drilling Co.,54552,
168888,New Well,Industrial,CENTURION PIPELINE L.P,Andrews,"ANDREWS,",32.368611,-102.526389,27-44-3,12/8/2008,12/9/2008,2008,255,Victor M Acosta Jr,Acosta Drilling,56002,123353
154255,New Well,Industrial,Coldwater Pump & Windmill,Andrews,"385 & Mustang Dr, Andrews, 79714",32.305001,-102.544722,27-44-5,9/23/2008,9/24/2008,2008,130,Robert E Collis,West Texas Water Well Service,1704,
154253,New Well,Industrial,Coldwater Pump & Windmill,Andrews,"385 & Mustang Dr, Andrews, 79714",32.304445,-102.544722,27-44-5,9/19/2008,9/20/2008,2008,115,Robert E Collis,West Texas Water Well Service,1704,
152697,New Well,Industrial,Coldwater Pump & Windmill,Andrews,"Andrews,",32.305556,-102.545,27-44-5,9/4/2008,9/8/2008,2008,135,Robert E Collis,West Texas Water Well Service,1704,
127167,New Well,Industrial,Coldwater Pump & Windmill,Andrews,"270 S.W. 7001, Andrews, 79714",32.304723,-102.542222,27-44-5,11/6/2007,11/8/2007,2007,125,Robert E Collis,West Texas Water Well Service,1704,
120160,New Well,Industrial,Centurion PL,Andrews,"Hwy 385 - Andrews Tank Farm, Andrews, 79715",32.293889,-102.54,27-44-6,7/12/2007,7/12/2007,2007,110,R Darrell Crass,Darrell Crass Drilling Company Inc,2752,
115567,New Well,Industrial,CITY OF ANDREWS,Andrews,"MOXLEY DR 66 YEDS EAST OF TERRACE DRIVE, SAME, 79714",32.316389,-102.543611,27-44-5,10/20/2003,10/21/2003,2003,116,Rodney D Dutton,WEST TEXAS WATER WELL SERVICE,4218,
115566,New Well,Industrial,CITY OF ANDREWS,Andrews,"SE AVE B 387 YDS EAST OF, MUSTANGE DRIVE, 79714",32.316389,-102.545834,27-44-5,10/23/2003,10/23/2003,2003,120,Rodney D Dutton,WEST TEXAS WATER WELL SERVICE,4218,
115565,New Well,Industrial,CITY OF ANDREWS,Andrews,"SE AVE E 458 YDS WEST OF CR SE 1001, SAME, 79714",32.321111,-102.551112,27-44-5,10/21/2003,10/24/2003,2003,112,Rodney D Dutton,WEST TEXAS WATER WELL SERVICE,4218,
115564,New Well,Industrial,CITY OF ANDREWS,Andrews,"S W CORNER OF NW AVE E & N & NW 5TH, SAME, 79714",32.316389,-102.545834,27-44-5,10/27/2003,10/28/2003,2003,103,Rodney D Dutton,WEST TEXAS WATER WELL SERVICE,4218,
115563,New Well,Industrial,ANDREWS CO GOLF COURSE,Andrews,"NE AVE B 267 YDS EAST OF, MUSTANGE DRIVE,",32.312501,-102.539445,27-44-6,10/29/2003,10/30/2003,2003,122,Rodney D Dutton,WEST TEXAS WATER WELL SERVICE,4218,
110607,New Well,Industrial,SIMS MOORE,Andrews,"SEC 12 BLK A-19, SAME, 79703",32.509723,-102.391667,27-29-9,10/30/2003,10/31/2003,2003,190,Billy Jack Robinson,ROBINSON DRILLING,54277,
76183,New Well,Industrial,Jackson Hot Oil Service,Andrews,"301 S.W. Mustang, Andrews, 79714",32.304723,-102.553612,27-44-5,1/13/2006,1/13/2006,2006,108,Mike Tharp,West Texas Water Well Service,55070,
59699,New Well,Industrial,Coldwater Pump & Windmill Service,Andrews,"Hwy 385, Andrews, 79714",32.304445,-102.542778,27-44-5,5/18/2005,5/18/2005,2005,113,Mike Tharp,West Texas Water Well Service,55070,
59682,New Well,Industrial,Coldwater Pump & Windmill Service,Andrews,"Hwy 385, Andrews, 79714",32.303889,-102.543056,27-44-5,5/19/2005,5/19/2005,2005,111,Mike Tharp,West Texas Water Well Service,55070,
42344,New Well,Industrial,Three Span Oil & Gas,Andrews,"Andrews Hwy, Andrews, 79714",32.221111,-102.472222,27-53-1,6/9/2004,6/9/2004,2004,125,Mark A Mehlhoff,"Marks Water Well Drilling, Inc",4550,186412
36202,New Well,Industrial,J.B. Wattley,Andrews,"CR 8000 10000 Sth Wst 1501, Andrews, 79714",32.122222,-102.53,27-60-3,3/30/2004,3/30/2004,2004,150,Mark A Mehlhoff,"Marks Water Well Drilling, Inc.",4550,
32457,New Well,Industrial,Bill Engerman,Ector,"loop 338 & I 20, Odessa, 79762",32.358889,-102.548889,27-44-2,12/26/2003,12/26/2003,2003,97,Mark A Mehlhoff,"Mark's Water Well Drilling, Inc.",4550,
27341,New Well,Industrial,J B W Enterprises LLC,Andrews,"CR 8000 10000 S W 1501, Andrews, 79714",32.122222,-102.53,27-60-3,10/13/2003,10/15/2003,2003,174,Mark A Mehlhoff,"Mark's Water Well Drilling, Inc",4550,
22057,Replacement,Industrial,"Pure Resources, Inc.",Andrews,"Pure Resources, Inc., Dollarhide,",32.303889,-102.628333,27-43-6,5/19/2003,5/19/2003,2003,126,Raymond Straub Jr,Straub Corporation,4456,
509721,New Well,Industrial,Blane Dyess,Borden,"From the intersection of FM 1785 and FM 1584 in Vealmoor, travel north on FM 1584 for 1.25 miles.  The well is located east of the roadway approximately 3350 feet., Vealmoor,",32.541389,-101.564722,28-28-8,3/4/2019,3/4/2019,2019,80,Lyndon Couch,"Couch Operating, LLC",58461,
366078,New Well,Industrial,desert brine,Borden,"hwy 669, gail, 79738",32.703056,-101.469444,28-21-4,5/2/2014,5/26/2014,2014,1720,John B Steward,wildcat services,59400,
56721,New Well,Industrial,R. J. Alexander,Howard,"CR 1584 & CR 1054, Big Spring, 79720",32.5475,-101.572222,28-28-5,4/1/2005,4/1/2005,2005,93,R Darrell Crass,"Darrell Crass Drilling Company, Inc",2752,
417580,New Well,Industrial,navigator,Scurry,"n fm 208, snyder,",32.526717,-100.855767,29-26-7,1/26/2016,1/26/2016,2016,260,Sonny Glenn Kinard,kinard water well service,54621,
403300,New Well,Industrial,W L PLASTICS,Scurry,"E HWY BUSINESS 84, SNYDER, 79549",32.699722,-100.874444,29-18-4,7/3/2015,7/3/2015,2015,220,Gideon Hall Ware,BLACKWELL WATER WELL SERVICE INC,2341,
334333,New Well,Industrial,Kinder Morgan,Scurry,"2.5 miles N on 1611 to 1 mile east,",32.767778,-100.953056,29-09-8,5/2/2006,5/8/2006,2006,372,Scott V Scarborough,,3068,
332193,New Well,Industrial,Bobby Nobles,Scurry,"St. Hwy 84 & 180, Snyder,",32.695,-100.859167,29-18-4,5/13/2013,5/13/2013,2013,240,Gideon Hall Ware,Blackwell Water Well Service Inc.,2341,
322512,New Well,Industrial,Bobby Nobles,Scurry,"SH 84 & 180, Snyder,",32.695834,-100.859167,29-18-4,5/14/2013,5/14/2013,2013,240,Gideon Hall Ware,Blackwell Water Well Service Inc.,2341,
319430,New Well,Industrial,Bobby Nobles,Scurry,"Hwy. 84 & 180, Snyder,",32.695556,-100.860556,29-18-4,4/4/2013,4/4/2013,2013,190,Gideon Hall Ware,Blackwell Water Well Service Inc.,2341,
287858,New Well,Industrial,Dewey Grinslade,Scurry,"2908 Ave. U, Snyder, 79549",32.715278,-100.900556,29-17-3,9/23/2011,9/23/2011,2011,220,Gideon Hall Ware,Blackwell water Well Service Inc.,2341,
265408,New Well,Industrial,Kinder-Morgan,Scurry,"N CR 221, N from 180, & W on FM 1611, Snyder, 79549",32.758612,-100.943611,29-09-8,10/14/2004,1/22/2005,2005,265,Jackie W Womack,J. W. Womack Drilling Service,1072,
265370,New Well,Industrial,Kinder-Morgan,Scurry,"699 N CR 221; N from 180 & W on FM 1611, Snyder, 79549",32.745278,-100.946111,29-17-2,9/2/2004,9/7/2004,2004,294,Jackie W Womack,J. W. Womack Drilling Service,1072,
236585,New Well,Industrial,Globe Energy Serv.,Scurry,,32.730278,-100.934167,29-17-2,5/14/2008,5/15/2008,2008,290,Marvin Ray Sorrells Jr,"M & S Drilling Co, Inc.",1947,
236583,New Well,Industrial,Globe Energy Serv.,Scurry,,32.729167,-100.941667,29-17-2,5/11/2008,5/12/2008,2008,290,Marvin Ray Sorrells Jr,"M & S Drilling Co, Inc.",1947,
221552,New Well,Industrial,Craig - Morgan Const.,Scurry,"6 mi East on Hwy 180, Snyder,",32.708889,-100.794167,29-18-2,4/24/2008,5/3/2008,2008,275,Jackie W Womack,J. W. Womack Drilling Service,1072,
210542,New Well,Industrial,Kinder Morgan,Scurry,"5 mile West on 208, Snyder, 79512",32.804167,-100.950001,29-09-5,4/15/2009,4/15/2009,2009,240,Gideon Hall Ware,"Blackwell Water Well Service, Inc.",2341,
206406,New Well,Industrial,WSI Andy Weaver,Scurry,"4668 FM 1607, Snyder, 79550",32.707223,-100.973611,29-17-4,10/2/2008,10/2/2008,2008,260,Gideon Hall Ware,"Blackwell Water Well Service, Inc.",2341,
194840,New Well,Industrial,Kinder Morgan,Scurry,"180 & 1611-go north 1 mile,west on 242  3/4 mile,",32.742222,-100.976389,29-17-1,4/4/2005,4/7/2005,2005,286,Scott V Scarborough,"Scarborough Drilling, Inc.",3068,
189531,New Well,Industrial,Kinder Morgan,Scurry,"2.5 Miles North on 1611 and Int. 180,",32.724444,-100.924444,29-17-2,1/24/2005,1/27/2005,2005,233,Scott V Scarborough,"Scarborough Drilling, Inc.",3068,
189522,New Well,Industrial,Kinder Morgan,Scurry,"2.5 Miles North on 1611 and Int. 180,",32.720833,-100.925,29-17-2,1/17/2005,1/20/2005,2005,276,Scott V Scarborough,"Scarborough Drilling, Inc.",3068,
189516,New Well,Industrial,Kinder Morgan,Scurry,"2.5 Miles North on 1611 to 1 Mile East,",32.719722,-100.926111,29-17-2,1/10/2005,1/13/2005,2005,287,Scott V Scarborough,"Scarborough Drilling, Inc.",3068,
189011,New Well,Industrial,Kinder Morgan,Scurry,"2.5 miles North on 1611 & Int. 180,",32.721667,-100.924444,29-17-2,2/23/2005,3/1/2005,2005,266,Scott V Scarborough,"Scarborough Drilling, Inc.",3068,
184588,New Well,Industrial,Kinder-Morgan,Scurry,"S of gas plant FM 1611; 5 1/2 mi NW, Snyder, 79549",32.744722,-100.955834,29-17-2,2/23/2004,3/19/2004,2004,339,Jackie W Womack,J.W. Womack Drilling Service,1072,
166109,New Well,Industrial,Centurion Pipeline LP,Scurry,"1\2 mile west on HW 180 on S side, Snyder,",32.717778,-100.948334,29-17-2,12/19/2008,12/20/2008,2008,175,Jack Spears,Jack Spears Drilling,533,
129883,New Well,Industrial,Steven Martin Paving,Scurry,"2 mi E. by overpass., Snydr,",32.703889,-100.862223,29-18-4,5/14/2007,5/19/2007,2007,242,Jackie W Womack,J. W. Womack Drilling Service,1072,
111765,New Well,Industrial,Kinder Morgan,Scurry,".8 mi N 1611 W. 1 mi Caliche Road,",32.733334,-100.970555,29-17-1,3/17/2005,3/25/2005,2005,285,Scott V Scarborough,"Scarborough Drilling, Inc.",3068,
107726,New Well,Industrial,Key Energy,Scurry,"Corner of Taylor Rd. & Ave P, Snyder, 79550",32.758056,-100.915556,29-09-9,1/30/2007,2/4/2007,2007,310,David Gann,West Texas Water Well Service,4855,
61517,New Well,Industrial,Kinder  Morgan,Scurry,"2.5 Mil N of  Snyder on Hwy 84 Right Side of Hwy, Snyder, 79549",32.760278,-100.933334,29-09-8,8/11/2003,11/18/2003,2003,368,Lane Scarborough,Scarborough Drilling Inc.,2969,
61515,New Well,Industrial,Kinder Morgan,Scurry,"2 Mil N of Hwy 180 on left side of Hwy, Snyder, 79549",32.754167,-100.966944,29-09-7,8/11/2003,11/18/2003,2003,293,Lane Scarborough,Scarborough Drilling Inc.,2969,
285091,New Well,Industrial,Oscar Renda Cont.,Concho,"6.5 Miles West of Eden on Hwy 87 North, Eden, 76837",31.206667,-99.9425,42-49-5,4/24/2012,4/24/2012,2012,115,Zane Magill,Walden Drilling,4168,135767
285089,New Well,Industrial,Oscar Renda Cont.,Concho,"6.5 Miles West of Eden on Hwy 87 North, Eden, 76837",31.214723,-99.959167,42-49-1,4/24/2012,4/24/2012,2012,105,Zane Magill,Walden Drilling,4168,135766
285087,New Well,Industrial,Oscar Renda Cont.,Concho,"6.5 Miles West of Eden on Hwy 87 North, Eden, 76837",31.207223,-99.943611,42-49-5,4/23/2012,4/23/2012,2012,125,Zane Magill,Walden Drilling,4168,
285084,New Well,Industrial,Oscar Renda Cont.,Concho,"6.5 Miles West of Eden on Hwy 87 North, Eden, 76837",31.208889,-99.946667,42-49-2,4/23/2012,4/23/2012,2012,145,Zane Magill,Walden Drilling,4168,135765
46076,New Well,Industrial,Stevens and Martin Paving,Concho,"2miles west Eden on hwy 87, Eden,",31.202501,-99.885,42-49-6,9/8/2004,9/9/2004,2004,90,Russell Southerland,SOUTHERLAND WATER WELL,2713,
446790,New Well,Industrial,Troy Vines Inc.,Reagan,"Ferguson Lane East on 67 from Big Lake to Ferguson Lane (147). turn South - right - on to Ferguson Lane. Proceed South 0.2 miles Well site is on left - east - approximately 80 yards, Big Lake,",31.164167,-101.348056,44-54-7,4/9/2017,4/10/2017,2017,620,John B Steward,wildcat services,59400,
412198,New Well,Industrial,LUCID ENERGY,Reagan,"1772 COUNTY RD 10, BIG LAKE,",31.109601,-101.365342,44-62-1,12/22/2015,12/23/2015,2015,570,Richard Earl Kennington,PRO OILFIELD,4339,154309
400882,New Well,Industrial,rocker b ranch,Irion,"30 miles north barnhart tx, barnhart, 76930",31.441389,-101.278889,44-38-6,7/20/2015,7/20/2015,2015,315,Courtney Woehl,woehl drilling no2,4900,
400881,New Well,Industrial,rocker b ranch,Irion,"30 miles north barnhart tx, barnhart, 76930",31.436111,-101.286667,44-38-6,7/15/2015,7/15/2015,2015,375,Courtney Woehl,woehl drilling no2,4900,
388988,New Well,Industrial,Tommy Hill,Reagan,"1.04m E Hwy 137 1.25m N US67,",31.209445,-101.449722,44-53-2,2/9/2015,2/10/2015,2015,640,Stan Latzel,Latzel Drilling LLC.,5017,
388986,New Well,Industrial,Tommy Hill,Reagan,"1.02m E Hwy 137 1.50m N US67,",31.213056,-101.450001,44-53-2,2/5/2015,2/5/2015,2015,640,Stan Latzel,Latzel Drilling LLC.,5017,
388985,New Well,Industrial,Tommy Hill,Reagan,"1.05m E Hwy 137 1.38m N US67,",31.211389,-101.449445,44-53-2,2/3/2015,2/4/2015,2015,640,Stan Latzel,Latzel Drilling LLC.,5017,
388210,New Well,Industrial,rocker b ranch,Irion,"30 miles north barnhart, barnhart, 76930",31.452501,-101.312778,44-38-5,2/11/2015,2/11/2015,2015,320,Courtney Woehl,woehl drillingno2,4900,
388206,New Well,Industrial,rocker b ranch,Irion,"30 miles north barnhart tx, barnhart, 76930",31.464167,-101.305834,44-38-2,2/9/2015,2/9/2015,2015,300,Courtney Woehl,woehl drilling no2,4900,
373276,New Well,Industrial,nw hickman charotable trust,Reagan,"6 miles east big lake tx, big lake, 76932",31.197222,-101.333889,44-54-4,8/30/2014,8/30/2014,2014,655,Courtney Woehl,woehl drillingno2,4900,
370285,New Well,Industrial,AES,Reagan,"150ft S US 67 3.9m E Hwy 137, Big Lake,",31.18,-101.401667,44-53-6,5/5/2014,5/6/2014,2014,665,Stan Latzel,Latzel Drilling Inc,5017,
343362,New Well,Industrial,Jason Glass,Reagan,"East on US 67, Big Lake, 76932",31.183889,-101.427778,44-53-5,7/29/2013,7/30/2013,2013,600,Jimmy Kitchens,"Wildcat Services, LLC",57993,
343358,New Well,Industrial,Jason Glass,Reagan,"East on US 67, Big Lake, 76932",31.184722,-101.422778,44-53-5,7/22/2013,7/28/2013,2013,600,Jimmy Kitchens,"Wildcat Services, LLC",57993,
342879,New Well,Industrial,Jason Glass,Reagan,"East on US 67, Big Lake, 79706",31.183055,-101.428055,44-53-5,7/28/2013,7/29/2013,2013,600,Jimmy Kitchens,"Wildcat Services, LLC",57993,
336122,New Well,Industrial,rocker b ranck,Reagan,"10 miles west headquarters, barnhart, 76941",31.289445,-101.430555,44-45-8,8/14/2013,8/14/2013,2013,400,Courtney Woehl,woehl drilling no2,4900,
330729,New Well,Industrial,Troy Construction,Reagan,"2.51 m N US 67, 6.54m W SH 137, Ozona,",31.258056,-101.599445,44-44-7,8/9/2012,8/9/2012,2012,545,Stan Latzel,Latzel Drilling Inc.,5017,
329193,New Well,Industrial,Wes Lowe,Reagan,"8.21 mi. E SH 137 22.97 mi. N US 67, Big Lake,",31.525833,-101.473611,44-29-7,1/3/2012,1/3/2012,2012,465,Stan Latzel,,5017,
327640,New Well,Industrial,Tommy Hill,Reagan,"300yrds E 33 1.04 mi. N 67, Big Lake,",31.208334,-101.466389,44-53-1,7/21/2011,7/22/2011,2011,640,Stan Latzel,Latzel Drilling Inc.,5017,
327509,New Well,Industrial,Sinclair Development,Reagan,"3.07 mi. W 137 13.93 mi. S 1357, Big Lake,",31.367222,-101.596667,44-44-1,5/25/2011,5/25/2011,2011,265,Stan Latzel,Latzel Drilling Inc.,5017,
317768,New Well,Industrial,rocker b ranch,Irion,"mustang draw no3, barnhart, 76930",31.443056,-101.294445,44-38-5,4/1/2013,4/1/2013,2013,260,Courtney Woehl,woehl drilling no2,4900,
317767,New Well,Industrial,rocker b ranch,Reagan,"chevron 124, big lake, 76932",31.291389,-101.421667,44-45-8,3/29/2013,3/29/2013,2013,420,Courtney Woehl,woehl drilling no2,4900,
317766,New Well,Industrial,rocker b ranch,Reagan,"chevron 125 no2, big lake, 76932",31.288611,-101.404445,44-45-9,3/27/2013,3/27/2013,2013,405,Courtney Woehl,woehl drilling no2,4900,
317764,New Well,Industrial,rocker b ranch,Reagan,"chevron 125 no1, big lake, 76932",31.279722,-101.403056,44-45-9,3/26/2013,3/26/2013,2013,405,Courtney Woehl,woehl drilling no2,4900,
317763,New Well,Industrial,chico company,Reagan,"2 miles south big lake, big lake, 76932",31.156389,-101.451667,44-53-8,3/20/2013,3/20/2013,2013,560,Courtney Woehl,woehl drilling no2,4900,
311121,New Well,Industrial,Laredo Petroleum - Dallas,Reagan,"3/4 mi. S hwy. 1357 & 33, 3/4 mi. E of Hwy 33, Big Lake,",31.588334,-101.464723,44-29-1,12/6/2012,12/12/2012,2012,710,Derek Latzel,Latzel Drilling Inc.,58962,
305584,New Well,Industrial,"Black Mountain Land Co., LLC",Reagan,"E. Hwy 67, Big Lake, 76932",31.188056,-101.429167,44-53-5,10/25/2012,10/26/2012,2012,580,Jimmy Kitchens,J & C Water Well Drilling,57993,
301954,New Well,Industrial,richard scott,Reagan,"5 miles nw big lake, big lake, 76932",31.208334,-101.389722,44-53-3,10/15/2012,10/15/2012,2012,600,Courtney Woehl,woehl drilling no2,4900,
