WellReport,TypeOfWork,ProposedUs,OwnerName2,County2,WellAddres,CoordDDLat,CoordDDLon,GridNumber,DrillingSt,DrillingEn,Year,BoreholeDe,DrillerSig,DrillerCom,LicenseNum,PluggingRe
"211172",New Well,Industrial,N.E.G. Operating,Wharton,"Hungergord,",29.434445000000000,-96.141945000000007,66-39-6,4/26/2005,4/26/2005,"2005",160.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"211170",New Well,Industrial,N.E.G. Operating,Wharton,"Wharton,",29.445556000000000,-96.195834000000005,66-39-5,5/3/2005,5/3/2005,"2005",180.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"211168",New Well,Industrial,N.E.G. Operating,Wharton,"Off 1300,",29.442778000000001,-96.195834000000005,66-39-5,5/16/2005,5/16/2005,"2005",240.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"211128",New Well,Industrial,J W Operating,Wharton,"Pierce,",29.228055000000001,-96.116388999999998,66-56-1,4/1/2005,4/1/2005,"2005",150.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"211117",New Well,Industrial,Dominion OKLA & TEXAS,Colorado,"Sheridan,",29.482222000000000,-96.589444999999998,66-36-1,5/24/2005,5/24/2005,"2005",220.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"211113",New Well,Industrial,Dominion OKLA & TEXAS,Colorado,"Sheridan,",29.470555000000001,-96.631111000000004,66-35-3,5/23/2005,5/23/2005,"2005",300.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"211112",New Well,Industrial,Dominion OKLA & TEXAS,Colorado,"Sheridan,",29.483611000000000,-96.591667000000001,66-36-1,4/19/2005,4/19/2005,"2005",240.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"211110",New Well,Industrial,Dominion OKLA & TEXAS,Colorado,"Sheridan,",29.489445000000000,-96.601945000000001,66-36-1,3/31/2005,3/31/2005,"2005",300.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"211108",New Well,Industrial,Dominion OKLA & TEXAS,Colorado,"Sheridan,",29.483611000000000,-96.599722000000000,66-36-1,4/18/2005,4/18/2005,"2005",240.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"211105",New Well,Industrial,Dominion OKLA & TEXAS,Colorado,"Sheridan,",29.490278000000000,-96.598056000000000,66-36-1,3/29/2005,3/29/2005,"2005",300.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"211104",New Well,Industrial,Dominion OKLA & TEXAS,Colorado,"Sheridan,",29.469722000000001,-96.616388999999998,66-36-1,4/21/2005,4/21/2005,"2005",280.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"210852",New Well,Industrial,Navasota Power,Wharton,"Hwy 60 South, Wharton, 77488",29.288056000000001,-96.072500000000005,66-48-8,11/1/2006,5/30/2007,"2007",1114.000000000000000,Richard Holt Allbritton,Richard H. Allbritton,"4633",
"209953",New Well,Industrial,Dominion Oil & Gas,Colorado,"Off 90A, Sheridan,",29.443611000000001,-96.606111999999996,66-36-4,1/4/2005,1/4/2005,"2005",220.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"209949",New Well,Industrial,Garrison Ltd.,Colorado,"Garwood,",29.445277999999998,-96.550000999999995,66-36-5,12/17/2004,12/17/2004,"2004",100.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"209862",New Well,Industrial,Crawford Energy,Wharton,"Wharton,",29.268611000000000,-96.193611000000004,66-47-8,1/8/2005,1/8/2005,"2005",200.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"209861",New Well,Industrial,Decker Operating,Wharton,"Hungerford,",29.430833000000000,-96.095556000000002,66-40-4,11/8/2004,11/8/2004,"2004",200.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"209858",New Well,Industrial,N.E.G.,Wharton,"Hungerford,",29.437778000000002,-96.174999999999997,66-39-5,12/14/2004,12/14/2004,"2004",240.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"209855",New Well,Industrial,N.E.G.,Wharton,"Hungerford,",29.439167000000001,-96.181111000000001,66-39-5,12/16/2004,12/16/2004,"2004",180.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"206962",New Well,Industrial,Cymraec Reources,Wharton,"10.8 mi. E of Wharton, Boling,",29.312222999999999,-96.010278000000000,66-48-6,5/21/2007,5/21/2007,"2007",290.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"205553",New Well,Industrial,Texas Rhizogen Partners,Wharton,"2565 FM 1096, Lane City,",29.236388999999999,-96.001945000000006,66-56-3,10/9/2008,10/9/2008,"2008",430.000000000000000,Brett Lee Chaffin,Chaffin Water Well Svc.,"2065",
"205506",New Well,Industrial,Tres Palacios Gas Storage,Matagorda,"6700 FM 1486, Markham, 77456",29.070554999999999,-96.087221999999997,66-64-4,6/20/2008,6/20/2008,"2008",320.000000000000000,Brett Lee Chaffin,Chaffin Water Well Svc.,"2065",
"203798",New Well,Industrial,Milagro Exploration LP,Colorado,"10 mi. SE of Garwood, Garwood,",29.392778000000000,-96.439166999999998,66-37-8,5/15/2007,5/15/2007,"2007",210.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"203703",New Well,Industrial,Apache Corporation,Wharton,"CR 454, Pierce, 77467",29.114445000000000,-96.114445000000003,66-64-1,4/27/2004,4/27/2004,"2004",140.000000000000000,David R Burleson,"Burleson Services, Inc.","3039",
"194830",New Well,Industrial,Dominion Oil & Gas,Colorado,"Sheridan,",29.474722000000000,-96.614445000000003,66-36-1,9/24/2004,9/24/2004,"2004",220.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"194827",New Well,Industrial,J.W. Operating,Wharton,,29.179722000000002,-96.117221999999998,66-56-4,8/18/2004,8/18/2004,"2004",260.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"194824",New Well,Industrial,Decker Operating,Wharton,"North of Wharton off CR 234,",29.383889000000000,-96.158889000000002,66-39-9,8/17/2004,8/17/2004,"2004",160.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"194821",New Well,Industrial,Decker Operating,Wharton,,29.446667000000001,-96.071944000000002,66-40-5,8/14/2004,8/14/2004,"2004",220.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"194592",New Well,Industrial,Fast Line,Wharton,"Off CR 441, Hillje,",29.220555000000001,-96.322778000000000,66-54-2,11/16/2005,11/16/2005,"2005",240.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"194585",New Well,Industrial,National Onshore LP,Wharton,,29.485278000000001,-96.151944999999998,66-39-3,10/20/2005,10/20/2005,"2005",180.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"194573",New Well,Industrial,Everest Res. Co.,Colorado,,29.362777999999999,-96.446944999999999,66-45-2,10/14/2005,10/14/2005,"2005",150.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"194038",New Well,Industrial,Patriot Oilfield Services,Wharton,"SW corner of FM 1160 & CR 384, Louise, 77455",29.139167000000000,-96.399167000000006,66-53-9,7/19/2006,7/21/2006,"2006",238.000000000000000,Mary H Johnson,Johnson Water Well Service,"54883",
"193266",New Well,Industrial,Navasota Power,Wharton,"Highway 60 South, Wharton, 77488",29.283334000000000,-96.077222000000006,66-48-8,6/25/2006,2/15/2007,"2007",1109.000000000000000,Richard Holt Allbritton,Richard H. Allbritton,"4633",
"192995",New Well,Industrial,Bay City High School,Matagorda,"400 7th, Bay City, 77414",28.975277999999999,-95.986666999999997,81-01-1,8/17/2009,8/18/2009,"2009",365.000000000000000,Marshall Bannert,"O'Day Drilling Company, Inc","4111",
"188521",New Well,Industrial,Rincon Pet Corp.,Wharton,,29.231110999999999,-96.516389000000004,66-52-3,12/12/2005,12/12/2005,"2005",150.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"188198",New Well,Industrial,Everest Resource Co,Colorado,,29.387222000000001,-96.470555000000004,66-37-7,12/28/2005,12/28/2005,"2005",150.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"188197",New Well,Industrial,Everest Resource Co,Colorado,,29.391389000000000,-96.401944999999998,66-37-9,1/10/2006,1/10/2006,"2006",150.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"188196",New Well,Industrial,Everest Resource Co,Colorado,,29.403888999999999,-96.429167000000007,66-37-8,1/3/2006,1/3/2006,"2006",150.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"188194",New Well,Industrial,Everest Resource Co,Colorado,,29.391389000000000,-96.437500000000000,66-37-8,12/29/2005,12/29/2005,"2005",150.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"186856",New Well,Industrial,Decker Operating,Wharton,"Hungerford,",29.438611000000002,-96.050833999999995,66-40-5,2/17/2005,2/17/2005,"2005",220.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"186851",New Well,Industrial,J.W. Operating,Wharton,"Pierce,",29.153055999999999,-96.103888999999995,66-56-7,2/28/2005,2/28/2005,"2005",280.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"186848",New Well,Industrial,N.E.G.,Wharton,"Off 102 @ Egypt,",29.467222000000000,-96.322778000000000,66-38-2,2/27/2005,2/27/2005,"2005",150.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"186843",New Well,Industrial,N.E.G.,Wharton,"Hungerford,",29.423611000000001,-96.182500000000005,66-39-5,2/26/2005,2/26/2005,"2005",180.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"186504",New Well,Industrial,Hollimon Oil Corporation,Wharton,,29.187500000000000,-96.308334000000002,66-54-5,3/31/2006,3/31/2006,"2006",240.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"186483",New Well,Industrial,Dominion Oklahoma Texas,Colorado,,29.437500000000000,-96.637500000000003,66-35-6,3/29/2006,3/29/2006,"2006",280.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"184498",New Well,Industrial,N.E.G.,Wharton,,29.405000999999999,-96.156111999999993,66-39-9,6/25/2004,6/25/2004,"2004",180.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"184492",New Well,Industrial,L & P Lease,Matagorda,"Clemville,",29.063334000000001,-96.111112000000006,66-64-4,7/21/2004,7/21/2004,"2004",140.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"184490",New Well,Industrial,L & P Lease,Matagorda,,29.063611999999999,-96.109444999999994,66-64-4,7/21/2004,7/21/2004,"2004",140.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"184472",New Well,Industrial,Marquee Corporation,Wharton,"El Campo,",29.258889000000000,-96.233610999999996,66-47-7,7/22/2004,7/22/2004,"2004",220.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"184465",New Well,Industrial,Dominion OK & TX,Colorado,"Sheridan,",29.474722000000000,-96.616112000000001,66-36-1,6/29/2004,6/29/2004,"2004",260.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"182493",New Well,Industrial,"Jamex II Ltd, LLP",Colorado,"Hunt Rd, Eagle Lake, 77434",29.534445000000002,-96.286389000000000,66-30-9,8/27/2003,8/27/2003,"2003",140.000000000000000,David R Burleson,"Burleson Services, Inc.","3039",
"180809",New Well,Industrial,J.W. Operating,Wharton,,29.152778000000001,-96.136667000000003,66-55-9,5/24/2004,5/24/2004,"2004",160.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"180808",New Well,Industrial,Kaiser Francis,Wharton,"El Campo,",29.284445000000002,-96.307777999999999,66-46-8,5/10/2004,5/10/2004,"2004",180.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"177962",New Well,Industrial,Dominion,Colorado,,29.466388999999999,-96.611389000000003,66-36-1,1/25/2005,1/25/2005,"2005",240.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"176545",New Well,Industrial,Drillmar Energy,Colorado,"1 mi. N of Altair, Altair,",29.559723000000002,-96.456389000000001,66-29-5,2/19/2009,2/20/2009,"2009",170.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"176094",New Well,Industrial,Maxim Egg Farm,Wharton,"FM 1096, Boling, 77420",29.232500000000002,-95.999722000000006,65-49-1,3/23/2009,4/7/2009,"2009",512.000000000000000,Marshall Bannert,"O'Day Drilling Company, Inc","4111",
"176053",New Well,Industrial,N.E.G.,Wharton,"Hungerford, 77964",29.398333999999998,-96.203056000000004,66-39-8,4/26/2004,4/26/2004,"2004",200.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"176050",New Well,Industrial,Allegro Investments,Wharton,,29.403888999999999,-96.157223000000002,66-39-9,4/26/2004,4/26/2004,"2004",200.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"176040",New Well,Industrial,Dan A. Hughes Co.,Wharton,"New Taiton,",29.316389000000001,-96.351945000000001,66-46-4,4/7/2004,4/7/2004,"2004",200.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"172009",New Well,Industrial,Drillmar Energy,Colorado,".7 mi. NE of Sheridan, Rock Island,",29.507777999999998,-96.501945000000006,66-28-9,2/6/2009,2/6/2009,"2009",260.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"170254",New Well,Industrial,"U.S. Ener. Corp., Ltd.",Wharton,"Hillje,",29.182500000000001,-96.322778000000000,66-54-5,10/11/2004,10/11/2004,"2004",220.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc,"1804",
"170252",New Well,Industrial,Rincon Pet. Corp.,Wharton,"Hwy 710 North of Ganado, Ganado, 77962",29.193611000000001,-96.556111999999999,66-52-5,10/5/2004,10/5/2004,"2004",280.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc,"1804",
"170251",New Well,Industrial,N.E.G.,Wharton,,29.393611000000000,-96.153334000000001,66-39-9,10/19/2004,10/19/2004,"2004",220.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc,"1804",
"170250",New Well,Industrial,Dewbre Petroleum,Wharton,,29.301945000000000,-96.472778000000005,66-45-4,10/29/2004,10/29/2004,"2004",150.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc,"1804",
"170249",New Well,Industrial,Couch Oil & Gas,Wharton,,29.228055000000001,-96.519722000000002,66-52-3,10/21/2004,10/21/2004,"2004",240.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc,"1804",
"170246",New Well,Industrial,Couch Oil & Gas,Wharton,,29.217222000000000,-96.514444999999995,66-52-3,10/13/2004,10/13/2004,"2004",220.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc,"1804",
"168361",New Well,Industrial,Walter Oil & Gas,Colorado,"2 miles E of Eagle Lake, Eagle Lake,",29.616667000000000,-96.263611999999995,66-30-3,11/17/2004,11/17/2004,"2004",230.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"167889",New Well,Industrial,Dominion Oil & Gas,Colorado,,29.472778000000002,-96.616388999999998,66-36-1,10/22/2004,10/22/2004,"2004",230.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Water Well Drilling, Inc.","1804",
"167888",New Well,Industrial,Dominion Oil & Gas,Colorado,"Sheridan,",29.478055000000001,-96.603055999999995,66-36-1,10/6/2004,10/6/2004,"2004",200.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Water Well Drilling, Inc.","1804",
"167886",New Well,Industrial,Dominion Oil & Gas,Colorado,,29.472778000000002,-96.637500000000003,66-35-3,11/17/2004,11/17/2004,"2004",240.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Water Well Drilling, Inc.","1804",
"167884",New Well,Industrial,Dewbre Petroleum,Colorado,"Pin Oak,",29.310278000000000,-96.566666999999995,66-44-5,10/4/2004,10/4/2004,"2004",290.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Water Well Drilling, Inc.","1804",
"166430",New Well,Industrial,BAYER CROP SCIENCE,Wharton,"676 CR. 324, ELCAMPO, 77437",29.057223000000000,-96.266943999999995,66-62-6,11/8/2008,11/15/2008,"2008",310.000000000000000,Carlton Utesey,"C & S UTESEY WATER WELL SERVICE & DRILLING, L.L.C.","4313",
"166429",New Well,Industrial,BAYER CROP SCIENCE,Wharton,"676 CR. 324, ELCAMPO, 77437",29.057777999999999,-96.266943999999995,66-62-6,11/4/2008,11/15/2008,"2008",310.000000000000000,Carlton Utesey,"C & S UTESEY WATER WELL SERVICE & DRILLING, L.L.C.","4313",
"166398",New Well,Industrial,BAYER CROP SCIENCE,Wharton,"676 CR. 324, ELCAMPO, 77437",29.056944999999999,-96.266943999999995,66-62-6,10/27/2008,10/29/2008,"2008",260.000000000000000,Carlton Utesey,"C & S UTESEY WATER WELL SERVICE & DRILLING, L.L.C.","4313",
"166380",New Well,Industrial,BAYER CROP SCIENCE,Wharton,"676 CR.324, ELCAMPO, 77437",29.056667000000001,-96.266943999999995,66-62-6,10/18/2008,10/29/2008,"2008",260.000000000000000,Carlton Utesey,"C & S UTESEY WATER WELL SERVICE & DRILLING, L.L.C.","4313",
"159249",New Well,Industrial,Dominion Oil & Gas,Colorado,,29.474722000000000,-96.637500000000003,66-35-3,8/1/2005,8/1/2005,"2005",300.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"159248",New Well,Industrial,Dominion Oil & Gas,Colorado,,29.476944000000000,-96.606111999999996,66-36-1,7/28/2005,7/28/2005,"2005",200.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"159247",New Well,Industrial,Dominion Oil & Gas,Colorado,"Sheridan,",29.480277999999998,-96.606944999999996,66-36-1,9/2/2005,9/2/2005,"2005",300.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"157507",New Well,Industrial,Forrest Oil & Gas,Wharton,"1.3 Miles West of Pierce, Pierce,",29.242778000000001,-96.220555000000004,66-55-1,1/14/2004,1/14/2004,"2004",250.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"150950",New Well,Industrial,N.E.G.,Wharton,"Hungerford,",29.444445000000002,-96.148055999999997,66-39-6,6/30/2005,6/30/2005,"2005",180.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"150940",New Well,Industrial,Prowaste,Wharton,"El Campo,",29.021944000000001,-96.319166999999993,66-62-8,6/1/2005,6/1/2005,"2005",280.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"150918",New Well,Industrial,Dominion Oil and Gas,Colorado,,29.477778000000001,-96.605277999999998,66-36-1,6/20/2005,6/20/2005,"2005",240.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"149633",New Well,Industrial,Arrow Drilling,Wharton,"6 Miles NE of Garwood, Garwood,",29.449722000000001,-96.317499999999995,66-38-5,9/5/2005,9/5/2005,"2005",210.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"149629",New Well,Industrial,Rosetta Resources,Colorado,"6 Miles SW of Garwood, Garwood,",29.393333999999999,-96.455278000000007,66-37-8,7/29/2005,7/29/2005,"2005",200.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"149614",New Well,Industrial,Samson Resources,Colorado,"2 Miles E of Eagle Lake, Eagle Lake,",29.591667000000001,-96.241111000000004,66-31-1,10/18/2005,10/18/2005,"2005",190.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"149601",New Well,Industrial,Samson Resources,Colorado,"2 Miles E of Eagle Lake, Eagle Lake,",29.591667000000001,-96.222778000000005,66-31-1,10/4/2005,10/4/2005,"2005",190.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"149597",New Well,Industrial,Samson Resources,Colorado,"2 Miles E of Eagle Lake, Eagle Lake,",29.595278000000000,-96.247500000000002,66-31-1,10/31/2005,10/31/2005,"2005",250.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"149516",New Well,Industrial,National Onshore LP,Wharton,,29.218333000000001,-96.345556000000002,66-54-1,11/28/2005,11/28/2005,"2005",240.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc,"1804",
"145232",New Well,Industrial,Rice-Tec,Colorado,"FM 3013, Eagle Lake, 77434",29.539445000000001,-96.318888999999999,66-30-8,6/7/2008,6/26/2008,"2008",341.000000000000000,Marshall Bannert,"O'Day Drilling Company, Inc.","4111",
"142868",New Well,Industrial,Dynamic Production,Wharton,"3.7 Miles SW of Egypt,",29.357500999999999,-96.283333999999996,66-46-3,8/3/2004,8/3/2004,"2004",210.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"141577",New Well,Industrial,Aurora Resources,Colorado,"4.2 mi. SE of Rock Island, Rock Island,",29.493888999999999,-96.523611000000002,66-36-3,1/16/2008,1/16/2008,"2008",250.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"141355",New Well,Industrial,Orion Drillng,Wharton,".9 mi. SE of Hungerford, Hungerford,",29.386666999999999,-96.071388999999996,66-40-8,12/19/2007,12/19/2007,"2007",270.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"140452",New Well,Industrial,"Alta Mesa Services, LP",Matagorda,"1.50 mi. S of Bay City, Bay City,",28.967777999999999,-95.946944999999999,81-01-2,7/11/2007,7/11/2007,"2007",200.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"140030",New Well,Industrial,C & E Operating,Colorado,"9 mi. S of Columbus, Altair,",29.587222000000001,-96.453889000000004,66-29-2,10/8/2007,10/8/2007,"2007",170.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"140029",New Well,Industrial,C & E Operating,Colorado,"9 mi. S of Columbus, Altair,",29.587222000000001,-96.453889000000004,66-29-2,10/8/2007,10/8/2007,"2007",170.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"139681",New Well,Industrial,Devon Energy,Wharton,"2.6 mi. SW Hungerford, Hungerford,",29.365556000000002,-96.097222000000002,66-48-1,3/1/2008,3/1/2008,"2008",210.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"139147",New Well,Industrial,Aurora Resources,Colorado,"1 mi. SE of Rock Island, Rock Island,",29.494721999999999,-96.554722999999996,66-36-2,10/2/2007,10/3/2007,"2007",270.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"138282",New Well,Industrial,Apache Corportation,Wharton,"7.40 mi. SW of Lane City, El Campo,",29.134444999999999,-96.111666999999997,66-56-7,8/27/2007,8/28/2007,"2007",290.000000000000000,Primo Trejo,J & S Water Wells,"54237",
"134148",New Well,Industrial,Decker Operating,Wharton,"Wharton,",29.353888999999999,-96.095277999999993,66-48-1,10/20/2003,10/20/2003,"2003",280.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"134147",New Well,Industrial,Kaiser-Francis,Wharton,"El Campo,",29.276944000000000,-96.305278000000001,66-46-8,10/7/2003,10/7/2003,"2003",170.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
"131348",New Well,Industrial,Navasota Power,Wharton,"Hwy 60 S., Wharton, 77488",29.286110999999998,-96.071667000000005,66-48-8,8/23/2006,3/15/2007,"2007",1085.000000000000000,Richard Holt Allbritton,Richard H. Allbritton,"4633",
"126033",New Well,Industrial,Navasota Power,Wharton,"Hwy 60 S, Wharton, 77488",29.288056000000001,-96.072500000000005,66-48-8,10/20/2006,9/15/2007,"2007",1114.000000000000000,Richard Holt Allbritton,Richard H. Allbritton,"4633",
"123953",New Well,Industrial,Dominion Oil and Gas,Colorado,,29.481110999999999,-96.610277999999994,66-36-1,6/20/2005,6/20/2005,"2005",300.000000000000000,Darrell Wayne Ferguson,Joe Ferguson Drilling Inc.,"1804",
"123948",New Well,Industrial,Staven Schmidt,Wharton,"2 Miles North of Danevang,",29.048888999999999,-96.178888999999998,66-63-5,2/26/2005,2/27/2005,"2005",430.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"121464",New Well,Industrial,NEWFIELD EXPLORATION CO,Wharton,"CR 19, GLEN FLORA, 77443",29.372778000000000,-96.197778000000000,66-47-2,11/14/2003,11/14/2003,"2003",120.000000000000000,David R Burleson,BURLESON SERVICES INC,"3039",
"119687",New Well,Industrial,Dynamic Production,Wharton,"4 Miles N of Egypt,",29.459167000000001,-96.226111000000003,66-39-1,12/16/2004,12/16/2004,"2004",210.000000000000000,Tomas Salinas,J & S Water Wells,"54238",
"118137",New Well,Industrial,BLACK CREEK DRILLING INC,Wharton,"CR 473, NEW TAITON,",29.337222000000001,-96.331111000000007,66-46-2,10/23/2003,10/23/2003,"2003",105.000000000000000,David R Burleson,BURLESON SERVICES INC,"3039",
"103737",New Well,Industrial,BLACK CREEK DRILLING INC,Colorado,"HWY 71, ALTAIR, 77412",29.501944999999999,-96.441666999999995,66-29-8,4/30/2004,4/30/2004,"2004",80.000000000000000,David R Burleson,BURLESON SERVICES INC,"3039",
"103706",New Well,Industrial,TOUCHSTONE RESOURCES USA INC,Wharton,"CR 207, HUNGERFORD, 77448",29.468610999999999,-96.087221999999997,66-40-1,4/28/2004,4/28/2004,"2004",200.000000000000000,David R Burleson,BURLESON SERVICES INC,"3039",
"103702",New Well,Industrial,NEWFIELD EXPLORATION CO,Wharton,"FM 1161, EGYPT, 77436",29.387222000000001,-96.212222999999994,66-39-7,5/6/2004,5/6/2004,"2004",220.000000000000000,David R Burleson,BURLESON SERVICES INC,"3039",
"85179",New Well,Industrial,Tom Brown Inc,Colorado,"CR 122, Garwood, 77442",29.418610999999999,-96.550000999999995,66-36-5,4/17/2004,4/17/2004,"2004",300.000000000000000,David R Burleson,BURLESON SERVICES INC,"3039",
"85144",New Well,Industrial,FOREST OIL CORPORATION,Wharton,"CR 454, Pierce, 77467",29.236111000000001,-96.239445000000003,66-55-1,4/23/2004,4/23/2004,"2004",200.000000000000000,David R Burleson,BURLESON SERVICES INC,"3039",
"79392",New Well,Industrial,Forest Oil Corporation,Wharton,"CR 960, Glen Flora, 77443",29.259444999999999,-96.253889000000001,66-46-9,3/23/2004,3/23/2004,"2004",220.000000000000000,David R Burleson,"Burleson Services, Inc.","3039",
"78126",New Well,Industrial,SAN FELIPE PIPELINE,Colorado,"ATWATER PRAIRIE CHICKEN RD, Eagle Lake, 77434",29.631111000000001,-96.251945000000006,66-22-9,5/19/2004,5/19/2004,"2004",180.000000000000000,David R Burleson,BURLESON SERVICES INC,"3039",
"75763",New Well,Industrial,"Big ""6"" Drilling",Matagorda,"Sugar Valley,",29.053334000000000,-95.842500000000001,65-58-4,2/23/2004,2/23/2004,"2004",150.000000000000000,Darrell Wayne Ferguson,"Joe Ferguson Drilling, Inc.","1804",
